Angle,Intensity
13.19402352,229
13.20237915,206
13.21073479,279
13.21909042,226
13.22744606,242
13.23580169,228
13.24415733,218
13.25251296,261
13.2608686,222
13.26922423,227
13.27757986,242
13.2859355,238
13.29429113,245
13.30264677,216
13.3110024,223
13.31935804,235
13.32771367,255
13.33606931,232
13.34442494,255
13.35278058,217
13.36113621,222
13.36949184,214
13.37784748,227
13.38620311,221
13.39455875,241
13.40291438,262
13.41127002,207
13.41962565,233
13.42798129,244
13.43633692,210
13.44469255,213
13.45304819,238
13.46140382,213
13.46975946,260
13.47811509,233
13.48647073,217
13.49482636,269
13.503182,264
13.51153763,222
13.51989327,224
13.5282489,218
13.53660453,218
13.54496017,236
13.5533158,242
13.56167144,229
13.57002707,226
13.57838271,212
13.58673834,237
13.59509398,226
13.60344961,209
13.61180525,213
13.62016088,219
13.62851651,225
13.63687215,217
13.64522778,204
13.65358342,193
13.66193905,207
13.67029469,246
13.67865032,210
13.68700596,231
13.69536159,226
13.70371723,250
13.71207286,214
13.72042849,213
13.72878413,227
13.73713976,217
13.7454954,231
13.75385103,203
13.76220667,217
13.7705623,229
13.77891794,241
13.78727357,236
13.79562921,225
13.80398484,204
13.81234047,240
13.82069611,240
13.82905174,208
13.83740738,244
13.84576301,228
13.85411865,233
13.86247428,221
13.87082992,210
13.87918555,236
13.88754119,202
13.89589682,242
13.90425245,205
13.91260809,221
13.92096372,204
13.92931936,214
13.93767499,218
13.94603063,231
13.95438626,212
13.9627419,247
13.97109753,219
13.97945317,192
13.9878088,222
13.99616443,229
14.00452007,210
14.0128757,224
14.02123134,253
14.02958697,243
14.03794261,236
14.04629824,208
14.05465388,200
14.06300951,226
14.07136514,228
14.07972078,196
14.08807641,244
14.09643205,195
14.10478768,221
14.11314332,223
14.12149895,205
14.12985459,225
14.13821022,212
14.14656586,225
14.15492149,227
14.16327712,210
14.17163276,197
14.17998839,202
14.18834403,217
14.19669966,217
14.2050553,254
14.21341093,209
14.22176657,224
14.2301222,242
14.23847784,210
14.24683347,242
14.2551891,229
14.26354474,210
14.27190037,228
14.28025601,212
14.28861164,224
14.29696728,221
14.30532291,229
14.31367855,222
14.32203418,227
14.33038982,226
14.33874545,207
14.34710108,248
14.35545672,218
14.36381235,202
14.37216799,218
14.38052362,207
14.38887926,243
14.39723489,237
14.40559053,235
14.41394616,218
14.4223018,202
14.43065743,197
14.43901306,206
14.4473687,228
14.45572433,197
14.46407997,196
14.4724356,245
14.48079124,197
14.48914687,238
14.49750251,240
14.50585814,205
14.51421378,229
14.52256941,238
14.53092504,218
14.53928068,213
14.54763631,237
14.55599195,222
14.56434758,216
14.57270322,196
14.58105885,202
14.58941449,204
14.59777012,219
14.60612576,226
14.61448139,245
14.62283702,226
14.63119266,244
14.63954829,214
14.64790393,229
14.65625956,242
14.6646152,232
14.67297083,233
14.68132647,242
14.6896821,243
14.69803773,226
14.70639337,233
14.714749,224
14.72310464,221
14.73146027,236
14.73981591,228
14.74817154,248
14.75652718,215
14.76488281,242
14.77323845,244
14.78159408,237
14.78994971,205
14.79830535,218
14.80666098,250
14.81501662,223
14.82337225,225
14.83172789,253
14.84008352,226
14.84843916,223
14.85679479,225
14.86515043,237
14.87350606,264
14.88186169,232
14.89021733,272
14.89857296,243
14.9069286,207
14.91528423,244
14.92363987,274
14.9319955,206
14.94035114,248
14.94870677,197
14.95706241,212
14.96541804,251
14.97377367,214
14.98212931,215
14.99048494,213
14.99884058,199
15.00719621,197
15.01555185,212
15.02390748,190
15.03226312,204
15.04061875,198
15.04897439,207
15.05733002,206
15.06568565,197
15.07404129,218
15.08239692,222
15.09075256,222
15.09910819,233
15.10746383,218
15.11581946,242
15.1241751,255
15.13253073,209
15.14088637,231
15.149242,212
15.15759763,222
15.16595327,187
15.1743089,229
15.18266454,198
15.19102017,187
15.19937581,206
15.20773144,205
15.21608708,195
15.22444271,206
15.23279834,194
15.24115398,198
15.24950961,206
15.25786525,255
15.26622088,210
15.27457652,186
15.28293215,196
15.29128779,222
15.29964342,224
15.30799906,194
15.31635469,207
15.32471032,192
15.33306596,200
15.34142159,189
15.34977723,242
15.35813286,195
15.3664885,209
15.37484413,193
15.38319977,207
15.3915554,216
15.39991104,221
15.40826667,190
15.4166223,216
15.42497794,190
15.43333357,196
15.44168921,176
15.45004484,215
15.45840048,217
15.46675611,213
15.47511175,185
15.48346738,180
15.49182302,213
15.50017865,229
15.50853428,196
15.51688992,168
15.52524555,215
15.53360119,199
15.54195682,200
15.55031246,197
15.55866809,165
15.56702373,209
15.57537936,187
15.583735,221
15.59209063,196
15.60044626,210
15.6088019,207
15.61715753,194
15.62551317,207
15.6338688,195
15.64222444,177
15.65058007,200
15.65893571,180
15.66729134,204
15.67564698,195
15.68400261,205
15.69235824,194
15.70071388,200
15.70906951,204
15.71742515,221
15.72578078,196
15.73413642,214
15.74249205,205
15.75084769,215
15.75920332,185
15.76755896,185
15.77591459,206
15.78427022,209
15.79262586,190
15.80098149,227
15.80933713,192
15.81769276,200
15.8260484,204
15.83440403,219
15.84275967,184
15.8511153,166
15.85947093,224
15.86782657,203
15.8761822,183
15.88453784,193
15.89289347,177
15.90124911,174
15.90960474,218
15.91796038,176
15.92631601,195
15.93467165,185
15.94302728,214
15.95138291,177
15.95973855,192
15.96809418,194
15.97644982,215
15.98480545,166
15.99316109,213
16.00151672,184
16.00987236,213
16.01822799,218
16.02658363,200
16.03493926,186
16.04329489,197
16.05165053,208
16.06000616,198
16.0683618,189
16.07671743,198
16.08507307,209
16.0934287,196
16.10178434,202
16.11013997,199
16.11849561,209
16.12685124,222
16.13520687,216
16.14356251,229
16.15191814,226
16.16027378,205
16.16862941,199
16.17698505,216
16.18534068,219
16.19369632,228
16.20205195,232
16.21040759,197
16.21876322,199
16.22711885,224
16.23547449,205
16.24383012,225
16.25218576,226
16.26054139,199
16.26889703,199
16.27725266,217
16.2856083,216
16.29396393,218
16.30231957,226
16.3106752,208
16.31903083,213
16.32738647,235
16.3357421,218
16.34409774,204
16.35245337,209
16.36080901,212
16.36916464,200
16.37752028,234
16.38587591,194
16.39423155,219
16.40258718,229
16.41094281,256
16.41929845,228
16.42765408,235
16.43600972,215
16.44436535,233
16.45272099,217
16.46107662,214
16.46943226,186
16.47778789,207
16.48614352,225
16.49449916,210
16.50285479,176
16.51121043,197
16.51956606,202
16.5279217,194
16.53627733,198
16.54463297,245
16.5529886,192
16.56134424,218
16.56969987,199
16.5780555,223
16.58641114,194
16.59476677,179
16.60312241,210
16.61147804,198
16.61983368,198
16.62818931,197
16.63654495,187
16.64490058,175
16.65325622,200
16.66161185,190
16.66996748,170
16.67832312,184
16.68667875,176
16.69503439,176
16.70339002,197
16.71174566,197
16.72010129,232
16.72845693,170
16.73681256,210
16.7451682,204
16.75352383,186
16.76187946,189
16.7702351,175
16.77859073,208
16.78694637,194
16.795302,178
16.80365764,193
16.81201327,179
16.82036891,174
16.82872454,184
16.83708018,164
16.84543581,215
16.85379144,187
16.86214708,166
16.87050271,176
16.87885835,184
16.88721398,205
16.89556962,219
16.90392525,205
16.91228089,199
16.92063652,188
16.92899216,184
16.93734779,178
16.94570342,199
16.95405906,203
16.96241469,183
16.97077033,176
16.97912596,197
16.9874816,187
16.99583723,194
17.00419287,178
17.0125485,215
17.02090414,171
17.02925977,174
17.0376154,171
17.04597104,219
17.05432667,206
17.06268231,194
17.07103794,186
17.07939358,187
17.08774921,161
17.09610485,205
17.10446048,194
17.11281611,179
17.12117175,215
17.12952738,204
17.13788302,195
17.14623865,173
17.15459429,183
17.16294992,213
17.17130556,200
17.17966119,185
17.18801683,184
17.19637246,165
17.20472809,165
17.21308373,189
17.22143936,200
17.229795,187
17.23815063,212
17.24650627,183
17.2548619,205
17.26321754,178
17.27157317,176
17.27992881,159
17.28828444,186
17.29664007,184
17.30499571,196
17.31335134,194
17.32170698,171
17.33006261,192
17.33841825,170
17.34677388,196
17.35512952,192
17.36348515,196
17.37184079,202
17.38019642,179
17.38855205,184
17.39690769,204
17.40526332,185
17.41361896,168
17.42197459,176
17.43033023,197
17.43868586,200
17.4470415,187
17.45539713,209
17.46375277,184
17.4721084,190
17.48046403,186
17.48881967,205
17.4971753,202
17.50553094,205
17.51388657,198
17.52224221,184
17.53059784,178
17.53895348,188
17.54730911,186
17.55566475,186
17.56402038,198
17.57237601,179
17.58073165,199
17.58908728,190
17.59744292,171
17.60579855,175
17.61415419,180
17.62250982,180
17.63086546,180
17.63922109,186
17.64757673,193
17.65593236,210
17.66428799,170
17.67264363,208
17.68099926,171
17.6893549,168
17.69771053,179
17.70606617,206
17.7144218,184
17.72277744,174
17.73113307,181
17.7394887,205
17.74784434,194
17.75619997,199
17.76455561,189
17.77291124,180
17.78126688,170
17.78962251,196
17.79797815,186
17.80633378,213
17.81468942,178
17.82304505,187
17.83140068,177
17.83975632,160
17.84811195,197
17.85646759,165
17.86482322,174
17.87317886,183
17.88153449,177
17.88989013,187
17.89824576,202
17.9066014,174
17.91495703,179
17.92331266,196
17.9316683,200
17.94002393,179
17.94837957,180
17.9567352,200
17.96509084,208
17.97344647,189
17.98180211,171
17.99015774,192
17.99851338,193
18.00686901,197
18.01522464,174
18.02358028,184
18.03193591,183
18.04029155,175
18.04864718,169
18.05700282,171
18.06535845,192
18.07371409,215
18.08206972,184
18.09042536,167
18.09878099,204
18.10713662,186
18.11549226,188
18.12384789,181
18.13220353,196
18.14055916,177
18.1489148,189
