Angle,Intensity
12.46343895,372
12.47179458,408
12.48015022,382
12.48850585,393
12.49686149,375
12.50521712,372
12.51357276,396
12.52192839,372
12.53028403,339
12.53863966,352
12.54699529,337
12.55535093,340
12.56370656,363
12.5720622,338
12.58041783,343
12.58877347,363
12.5971291,376
12.60548474,371
12.61384037,381
12.62219601,359
12.63055164,329
12.63890727,406
12.64726291,380
12.65561854,365
12.66397418,388
12.67232981,381
12.68068545,347
12.68904108,348
12.69739672,345
12.70575235,372
12.71410799,377
12.72246362,339
12.73081925,359
12.73917489,343
12.74753052,348
12.75588616,335
12.76424179,358
12.77259743,376
12.78095306,366
12.7893087,354
12.79766433,354
12.80601996,327
12.8143756,358
12.82273123,365
12.83108687,367
12.8394425,376
12.84779814,307
12.85615377,337
12.86450941,328
12.87286504,363
12.88122068,352
12.88957631,374
12.89793194,345
12.90628758,355
12.91464321,355
12.92299885,344
12.93135448,365
12.93971012,339
12.94806575,348
12.95642139,374
12.96477702,379
12.97313266,344
12.98148829,375
12.98984392,349
12.99819956,364
13.00655519,354
13.01491083,343
13.02326646,352
13.0316221,363
13.03997773,361
13.04833337,314
13.056689,325
13.06504464,332
13.07340027,376
13.0817559,324
13.09011154,336
13.09846717,348
13.10682281,391
13.11517844,376
13.12353408,359
13.13188971,355
13.14024535,339
13.14860098,310
13.15695662,345
13.16531225,385
13.17366788,359
13.18202352,365
13.19037915,339
13.19873479,377
13.20709042,345
13.21544606,347
13.22380169,348
13.23215733,348
13.24051296,310
13.2488686,354
13.25722423,345
13.26557986,339
13.2739355,305
13.28229113,338
13.29064677,366
13.2990024,366
13.30735804,348
13.31571367,378
13.32406931,333
13.33242494,296
13.34078057,366
13.34913621,312
13.35749184,363
13.36584748,348
13.37420311,333
13.38255875,335
13.39091438,352
13.39927002,338
13.40762565,346
13.41598129,344
13.42433692,350
13.43269255,314
13.44104819,327
13.44940382,363
13.45775946,356
13.46611509,344
13.47447073,377
13.48282636,335
13.491182,350
13.49953763,323
13.50789327,305
13.5162489,311
13.52460453,320
13.53296017,327
13.5413158,340
13.54967144,343
13.55802707,334
13.56638271,325
13.57473834,343
13.58309398,328
13.59144961,365
13.59980525,344
13.60816088,354
13.61651651,407
13.62487215,396
13.63322778,424
13.64158342,403
13.64993905,395
13.65829469,409
13.66665032,414
13.67500596,409
13.68336159,406
13.69171723,442
13.70007286,385
13.70842849,388
13.71678413,384
13.72513976,322
13.7334954,365
13.74185103,371
13.75020667,349
13.7585623,365
13.76691794,338
13.77527357,316
13.78362921,356
13.79198484,384
13.80034047,328
13.80869611,342
13.81705174,325
13.82540738,356
13.83376301,321
13.84211865,377
13.85047428,328
13.85882992,355
13.86718555,359
13.87554119,347
13.88389682,335
13.89225245,338
13.90060809,358
13.90896372,375
13.91731936,378
13.92567499,418
13.93403063,358
13.94238626,395
13.9507419,321
13.95909753,372
13.96745316,349
13.9758088,345
13.98416443,350
13.99252007,355
14.0008757,310
14.00923134,343
14.01758697,345
14.02594261,354
14.03429824,310
14.04265388,357
14.05100951,331
14.05936514,350
14.06772078,306
14.07607641,315
14.08443205,316
14.09278768,325
14.10114332,332
14.10949895,322
14.11785459,337
14.12621022,325
14.13456586,314
14.14292149,312
14.15127712,332
14.15963276,339
14.16798839,295
14.17634403,329
14.18469966,331
14.1930553,307
14.20141093,308
14.20976657,308
14.2181222,321
14.22647784,290
14.23483347,306
14.2431891,310
14.25154474,335
14.25990037,310
14.26825601,301
14.27661164,337
14.28496728,326
14.29332291,292
14.30167855,290
14.31003418,301
14.31838982,342
14.32674545,308
14.33510108,328
14.34345672,336
14.35181235,313
14.36016799,304
14.36852362,312
14.37687926,321
14.38523489,296
14.39359053,322
14.40194616,352
14.4103018,303
14.41865743,280
14.42701306,329
14.4353687,321
14.44372433,307
14.45207997,289
14.4604356,343
14.46879124,293
14.47714687,306
14.48550251,308
14.49385814,292
14.50221378,292
14.51056941,307
14.51892504,302
14.52728068,327
14.53563631,293
14.54399195,329
14.55234758,302
14.56070322,318
14.56905885,306
14.57741449,307
14.58577012,306
14.59412575,314
14.60248139,302
14.61083702,342
14.61919266,263
14.62754829,314
14.63590393,314
14.64425956,261
14.6526152,281
14.66097083,331
14.66932647,308
14.6776821,299
14.68603773,332
14.69439337,289
14.702749,290
14.71110464,281
14.71946027,302
14.72781591,318
14.73617154,332
14.74452718,311
14.75288281,284
14.76123845,304
14.76959408,315
14.77794971,305
14.78630535,312
14.79466098,313
14.80301662,291
14.81137225,301
14.81972789,317
14.82808352,285
14.83643916,329
14.84479479,305
14.85315043,307
14.86150606,308
14.86986169,310
14.87821733,311
14.88657296,315
14.8949286,310
14.90328423,322
14.91163987,345
14.9199955,292
14.92835114,321
14.93670677,306
14.94506241,291
14.95341804,333
14.96177367,294
14.97012931,334
14.97848494,280
14.98684058,280
14.99519621,274
15.00355185,293
15.01190748,325
15.02026312,296
15.02861875,312
15.03697439,299
15.04533002,282
15.05368565,306
15.06204129,314
15.07039692,312
15.07875256,303
15.08710819,302
15.09546383,328
15.10381946,299
15.1121751,304
15.12053073,306
15.12888637,289
15.137242,338
15.14559763,281
15.15395327,305
15.1623089,296
15.17066454,282
15.17902017,301
15.18737581,308
15.19573144,271
15.20408708,303
15.21244271,290
15.22079834,301
15.22915398,282
15.23750961,297
15.24586525,303
15.25422088,288
15.26257652,269
15.27093215,271
15.27928779,296
15.28764342,297
15.29599906,304
15.30435469,299
15.31271032,293
15.32106596,260
15.32942159,314
15.33777723,282
15.34613286,303
15.3544885,289
15.36284413,308
15.37119977,336
15.3795554,311
15.38791104,302
15.39626667,333
15.4046223,310
15.41297794,291
15.42133357,326
15.42968921,275
15.43804484,300
15.44640048,274
15.45475611,285
15.46311175,274
15.47146738,326
15.47982302,278
15.48817865,297
15.49653428,283
15.50488992,306
15.51324555,300
15.52160119,313
15.52995682,334
15.53831246,288
15.54666809,294
15.55502373,310
15.56337936,306
15.571735,316
15.58009063,314
15.58844626,300
15.5968019,306
15.60515753,304
15.61351317,302
15.6218688,331
15.63022444,290
15.63858007,318
15.64693571,281
15.65529134,342
15.66364698,317
15.67200261,326
15.68035824,304
15.68871388,288
15.69706951,324
15.70542515,336
15.71378078,326
15.72213642,350
15.73049205,397
15.73884769,359
15.74720332,374
15.75555896,378
15.76391459,370
15.77227022,348
15.78062586,359
15.78898149,359
15.79733713,371
15.80569276,395
15.8140484,404
15.82240403,356
15.83075967,376
15.8391153,363
15.84747093,375
15.85582657,360
15.8641822,379
15.87253784,398
15.88089347,328
15.88924911,338
15.89760474,336
15.90596038,323
15.91431601,331
15.92267165,312
15.93102728,312
15.93938291,322
15.94773855,268
15.95609418,278
15.96444982,292
15.97280545,315
15.98116109,288
15.98951672,285
15.99787236,301
16.00622799,284
16.01458363,285
16.02293926,305
16.03129489,295
16.03965053,273
16.04800616,276
16.0563618,313
16.06471743,282
16.07307307,303
16.0814287,263
16.08978434,294
16.09813997,290
16.10649561,264
16.11485124,306
16.12320687,286
16.13156251,294
16.13991814,301
16.14827378,302
16.15662941,299
16.16498505,291
16.17334068,312
16.18169632,294
16.19005195,278
16.19840759,305
16.20676322,300
16.21511885,281
16.22347449,332
16.23183012,297
16.24018576,288
16.24854139,251
16.25689703,260
16.26525266,332
16.2736083,253
16.28196393,297
16.29031957,299
16.2986752,275
16.30703083,315
16.31538647,313
16.3237421,296
16.33209774,261
16.34045337,306
16.34880901,302
16.35716464,294
16.36552028,314
16.37387591,275
16.38223154,340
16.39058718,316
16.39894281,282
16.40729845,301
16.41565408,285
16.42400972,343
16.43236535,286
16.44072099,282
16.44907662,300
16.45743226,337
16.46578789,322
16.47414352,300
16.48249916,336
16.49085479,292
16.49921043,299
16.50756606,339
16.5159217,335
16.52427733,268
16.53263297,299
16.5409886,289
16.54934424,290
16.55769987,252
16.5660555,288
16.57441114,279
16.58276677,276
16.59112241,327
16.59947804,263
16.60783368,314
16.61618931,294
16.62454495,299
16.63290058,262
16.64125622,305
16.64961185,293
16.65796748,297
16.66632312,290
16.67467875,300
16.68303439,306
16.69139002,274
16.69974566,265
16.70810129,263
16.71645693,269
16.72481256,268
16.7331682,284
16.74152383,297
16.74987946,265
16.7582351,285
16.76659073,273
16.77494637,259
16.783302,291
16.79165764,284
16.80001327,252
16.80836891,305
16.81672454,306
16.82508018,304
16.83343581,308
16.84179144,322
16.85014708,306
16.85850271,302
16.86685835,263
16.87521398,281
16.88356962,284
16.89192525,297
16.90028089,292
16.90863652,265
16.91699216,285
16.92534779,282
16.93370342,270
16.94205906,259
16.95041469,263
16.95877033,301
16.96712596,273
16.9754816,300
16.98383723,276
16.99219287,280
17.0005485,254
17.00890413,289
17.01725977,282
17.0256154,315
17.03397104,276
17.04232667,273
17.05068231,265
17.05903794,273
17.06739358,288
17.07574921,267
17.08410485,289
